dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
100;50;130;0.976256;35.6318;85.1468;6.5631;65.8182
100;50;111;0.084608;30.3551;68.065;5.48765;54.7837
100;50;60;0.08048;16.1942;36.612;3.00659;30.0844
100;50;134;0.080064;36.0245;82.3797;6.65914;65.7488
100;50;444;0.084768;122.271;272.754;22.9229;221.95
100;50;25;0.086528;6.66557;14.9906;1.19472;12.4154
100;50;22;0.084416;5.70093;13.0311;1.06144;10.933
100;50;11;0.077856;2.73008;6.20848;0.495584;5.41834
100;50;524;0.076512;142.058;321.998;26.3692;258.759
100;50;33;0.079552;8.78665;19.8639;1.57075;16.432
100;50;536;0.078272;146.482;329.394;27.2606;266.643
100;50;16;0.084352;4.09162;9.28819;0.728128;7.85779
100;50;27;0.078208;7.03942;16.0987;1.26912;13.1677
100;50;81;0.08224;22.0927;49.5661;4.05078;40.6377
100;50;249;0.08816;71.0943;153.929;13.1993;129.39
100;50;452;0.081952;124.689;277.972;23.1317;226.2
100;50;36;0.084416;9.52669;21.7793;1.76445;18.085
100;50;512;0.0872;139.651;314.248;25.9334;253.392
100;50;15;0.083968;3.92157;8.67862;0.695104;7.43405
100;50;92;0.109536;24.934;56.3442;4.61043;45.6728
100;50;104;0.088768;28.194;63.8672;5.24134;51.9547
100;50;13;0.081824;3.25715;7.41654;0.580544;6.31933
100;50;339;0.078048;92.1883;208.484;17.399;169.503
100;50;5;0.077056;1.05946;2.49549;0.192352;2.42176
100;50;65;0.075648;17.6981;39.6481;3.20394;32.5983
100;50;103;0.079072;28.3038;63.4127;5.28454;51.5175
100;50;221;0.079392;60.282;135.617;11.0708;110.332
100;50;496;0.097632;134.464;304.238;24.8877;245.031
100;50;603;0.085856;166.967;371.291;30.9177;302.503
100;50;1615;0.081248;443.85;993.655;82.3092;803.328
100;50;617;0.080192;171.209;379.377;31.6531;308.229
100;50;198;0.080384;54.4281;121.681;9.99088;98.6823
100;50;81;0.113664;22.1743;49.5663;4.04659;40.5226
100;50;530;0.079968;147.609;325.719;27.2907;264.883
100;50;111;0.07872;31.714;68.3466;5.95178;56.5496
100;50;277;0.146688;76.7285;169.954;14.2092;138.56
100;50;396;0.082816;108.156;243.222;20.1773;196.134
100;50;178;0.081888;51.6529;109.825;9.55392;91.7023
100;50;84;0.081792;23.1688;51.6805;4.54954;42.1482
100;50;253;0.084;70.3571;155.887;13.189;127.317
100;50;443;0.084576;120.324;271.636;22.2603;218.717
100;50;32;0.080832;9.25619;19.2532;1.57341;16.9764
100;50;26;0.078912;6.81594;15.5341;1.23165;12.6805
100;50;164;0.08592;44.9711;100.612;8.35802;81.815
100;50;30;0.082496;7.94467;17.9775;1.52698;15.052
100;50;364;0.077664;98.6968;222.94;18.1968;179.518
100;50;324;0.087936;88.5056;199.207;16.2697;161.374
100;50;577;0.08352;156.318;353.656;28.712;284.44
100;50;200;0.07968;53.9644;122.879;9.9255;98.3913
100;50;31;0.083264;8.13587;18.5678;1.48438;15.4302
