gen#;sumfit;avgfit;minfit;maxfit
1;4241.16;84.8232;70.0153;98.9651
2;5782.04;115.641;33.7607;222.228
3;5613.9;112.278;19.2873;490.782
4;4842.63;96.8526;18.2457;480.449
5;4496.56;89.9311;11.7201;489.75
6;4527.05;90.541;10.6647;471.791
7;5588.77;111.775;9.75724;471.791
8;6761.73;135.235;9.75724;471.791
9;6242.74;124.855;9.75724;500.65
10;6332.92;126.658;9.75724;500.65
11;5344.02;106.88;9.75724;303.031
12;5331.66;106.633;9.75724;373.622
13;5381.35;107.627;7.34115;444.835
14;5167.83;103.357;7.34115;353.716
15;4826.1;96.5221;7.34115;337.779
16;5581.73;111.635;7.34115;339.909
17;5883.15;117.663;4.5616;814.939
18;5718.38;114.368;4.5616;529.586
19;6438.11;128.762;4.5616;433.981
20;5191.25;103.825;4.5616;461.327
21;4637.29;92.7458;4.5616;469.26
22;3590.07;71.8013;4.5616;311.991
23;3293.61;65.8722;4.5616;260.693
24;2809.59;56.1917;4.54674;311.991
25;3280.27;65.6054;2.49937;269.762
26;2264.82;45.2963;2.49937;214.17
27;2281.42;45.6285;2.49937;214.17
28;2210.79;44.2158;2.49937;214.17
29;2111.01;42.2201;2.49937;181.926
30;1553.05;31.0609;2.49937;136.67
31;1407.78;28.1555;2.49937;114.539
32;1320.53;26.4105;2.49937;177.269
33;1256.97;25.1393;1.57843;86.3381
34;1167.41;23.3481;1.57843;69.2499
35;1158.41;23.1681;1.57843;84.0647
36;1057.82;21.1564;1.57843;93.7028
37;1101.24;22.0249;1.57843;89.3563
38;939.435;18.7887;1.57843;79.7464
39;865.869;17.3174;1.57843;71.6702
40;705.617;14.1123;1.57843;45.6694
41;690.983;13.8197;1.49385;49.2414
42;849.709;16.9942;1.49385;81.076
43;804.205;16.0841;1.25744;54.1571
44;954.379;19.0876;1.25744;101.815
45;883.564;17.6713;1.25744;97.1622
46;734.843;14.6969;1.25744;69.6943
47;686.544;13.7309;1.25744;52.8036
48;517.842;10.3568;1.25744;45.0094
49;488.499;9.76998;1.17799;51.0649
50;442.664;8.85327;1.17799;51.0649
51;331.241;6.62482;1.17799;23.7355
52;240.617;4.81234;1.17799;14.2874
53;234.509;4.69018;1.17799;19.9087
54;187.309;3.74618;1.17799;11.0098
55;170.954;3.41909;1.17799;12.1312
56;165.102;3.30203;1.17799;8.78706
57;148.341;2.96682;1.06838;10.0338
58;131.213;2.62427;1.06838;5.93855
59;139.424;2.78849;1.06838;8.32357
60;137.949;2.75897;1.06838;8.32357
61;116.875;2.33749;1.06838;8.04917
62;112.807;2.25615;1.06838;7.1189
63;100.281;2.00561;1.06838;6.41736
64;95.1572;1.90314;1.06838;3.66713
65;96.9437;1.93887;1.06838;3.94006
66;92.7809;1.85562;1.06838;3.87906
67;102.112;2.04223;1.06838;4.91511
68;91.1551;1.8231;0.684212;5.39595
69;101.018;2.02035;0.684212;5.39595
70;91.2607;1.82521;0.684212;5.59407
71;73.553;1.47106;0.684212;3.69904
72;71.407;1.42814;0.684212;2.87987
73;70.5264;1.41053;0.684212;3.05189
74;68.0696;1.36139;0.684212;3.24237
75;66.9354;1.33871;0.684212;2.9983
76;62.7661;1.25532;0.684212;2.28483
77;61.0644;1.22129;0.684212;2.14292
78;59.6398;1.1928;0.684212;2.14292
79;56.4896;1.12979;0.416562;2.20625
80;54.8266;1.09653;0.342905;1.92198
81;54.2055;1.08411;0.342905;1.50875
82;51.5404;1.03081;0.342905;1.31238
83;51.1623;1.02325;0.253557;1.31238
84;52.3913;1.04783;0.253557;1.36863
85;49.8771;0.997542;0.253557;1.34126
86;48.2705;0.965411;0.253557;1.41755
87;46.5077;0.930154;0.253557;1.30363
88;47.782;0.95564;0.253557;1.21252
89;48.8554;0.977108;0.253557;1.23386
90;47.543;0.950859;0.253557;1.22564
91;48.1412;0.962825;0.197283;1.49669
92;48.5873;0.971746;0.197283;1.45625
93;44.0052;0.880103;0.197283;1.16219
94;44.9645;0.89929;0.197283;1.22812
95;41.8022;0.836045;0.149289;1.24712
96;37.6913;0.753826;0.148065;1.22374
97;36.8298;0.736595;0.103129;1.1399
98;40.2297;0.804594;0.103129;1.1093
99;37.1309;0.742618;0.103129;1.13743
100;38.1743;0.763485;0.103129;1.18868
101;39.6702;0.793405;0.0711997;1.14407
102;39.8889;0.797779;0.0711997;1.16254
103;38.5506;0.771013;0.0711997;1.16254
104;37.1766;0.743532;0.0509049;1.20399
105;38.5182;0.770365;0.0509049;1.14629
106;38.6971;0.773941;0.0509049;1.14629
107;36.7584;0.735167;0.0509049;1.08636
108;35.276;0.705519;0.0509049;1.07878
109;29.604;0.59208;0.0509049;1.08665
110;27.8053;0.556106;0.0509049;1.05031
111;26.3377;0.526753;0.0374488;1.08152
112;27.7281;0.554562;0.0374488;1.0913
113;27.2361;0.544722;0.0374488;1.03036
114;26.0583;0.521165;0.0374488;0.997258
115;22.4908;0.449815;0.0374488;1.0307
116;18.6166;0.372331;0.0374488;0.780456
117;17.9933;0.359866;0.0180997;1.03046
118;15.6994;0.313988;0.0180997;0.862704
119;15.6969;0.313938;0.0170333;0.799428
120;13.1537;0.263073;0.0170333;0.900847
121;10.3779;0.207558;0.0117481;0.672971
122;10.2632;0.205264;0.00284992;0.794271
123;7.59599;0.15192;0.00284992;0.429057
124;6.08866;0.121773;0.00284992;0.377415
125;6.29619;0.125924;0.00284992;0.567635
126;5.75034;0.115007;0.00284992;0.328307
127;5.66405;0.113281;0.00284992;0.313142
128;4.59646;0.0919293;0.00284992;0.401298
129;4.66548;0.0933097;0.00284992;0.515532
130;3.42756;0.0685512;0.00284992;0.287316
131;3.39802;0.0679604;0.00284992;0.353911
132;2.78559;0.0557118;0.00284992;0.323577
133;2.10815;0.0421629;0.00284992;0.17798
134;2.04815;0.040963;0.00137426;0.225329
135;1.73804;0.0347608;0.00137426;0.121138
136;1.4906;0.0298121;0.00137426;0.121138
137;1.77863;0.0355726;0.00137426;0.124228
138;1.43554;0.0287109;0.000127578;0.146444
139;1.23453;0.0246906;0.000127578;0.0960944
140;1.1659;0.023318;0.000127578;0.220546
141;0.829595;0.0165919;0.000127578;0.0880736
142;0.804325;0.0160865;0.000127578;0.0367219
143;0.740115;0.0148023;0.000127578;0.0581244
144;0.648635;0.0129727;0.000127578;0.0421432
145;0.540469;0.0108094;0.000127578;0.0658552
146;0.522437;0.0104487;0.000127578;0.032529
147;0.539699;0.010794;0.000127578;0.0339744
148;0.504641;0.0100928;0.000127578;0.0339862
149;0.415347;0.00830695;0.000127578;0.0310334
150;0.407275;0.00814549;0.000127578;0.0264937
151;0.43098;0.0086196;0.000127578;0.0415638
152;0.335773;0.00671547;0.000127578;0.0300409
153;0.246969;0.00493937;0.000127578;0.0235459
154;0.215607;0.00431214;0.000127578;0.018116
155;0.22413;0.0044826;0.000127578;0.018826
156;0.231595;0.0046319;0.000127578;0.0189866
157;0.207989;0.00415978;0.000127578;0.013541
