dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
100;50;190;0.20848;6.80413;30.2901;7.06886;22.4725
100;50;44;0.178336;1.57046;10.322;1.95245;8.01107
100;50;138;0.181312;5.15014;23.4593;5.35043;17.4654
100;50;177;0.17488;6.32022;27.6685;6.68016;20.7607
100;50;91;0.1872;3.27939;17.4835;3.36774;13.2759
100;50;22;0.172608;0.73616;4.75226;0.905984;3.86294
100;50;224;0.171232;8.08297;35.2982;8.4558;25.4735
100;50;100;0.1792;3.56442;20.1616;3.71376;15.1848
100;50;134;0.189664;5.24336;23.8833;5.31866;17.537
100;50;139;0.189664;5.03018;23.2124;5.12294;17.4851
100;50;7;0.186624;0.31312;1.59485;0.295136;1.4176
100;50;9;0.245152;0.355648;1.87309;0.362752;1.77498
100;50;64;0.177408;2.53894;14.5356;2.52989;11.5251
100;50;75;0.18176;2.70278;15.8283;2.79014;12.3881
100;50;43;0.178752;1.5193;9.79859;1.56963;7.81155
100;50;158;0.17712;5.86483;25.8389;5.83977;19.6798
100;50;8;0.173216;0.315552;1.69555;0.292;1.6384
100;50;58;0.181472;2.14858;13.0195;2.23283;10.4743
100;50;174;0.178688;6.31283;28.8064;6.58502;21.3698
100;50;137;0.179104;5.08698;24.4724;5.32362;18.3197
100;50;80;0.18384;2.86762;16.5911;3.05725;12.5908
100;50;16;0.172704;0.527616;3.37606;0.539584;2.80768
100;50;16;0.170976;0.610496;3.49894;0.577888;2.98794
100;50;26;0.1688;0.916128;5.64;0.968896;4.62557
100;50;172;0.16608;6.2049;27.7275;6.39853;20.5379
100;50;77;0.182336;2.73219;15.1289;2.83402;11.4457
100;50;166;0.267008;6.1984;26.3398;6.25331;19.399
100;50;19;0.20912;0.652928;4.32029;0.667264;3.52918
100;50;92;0.1824;3.37821;17.7994;3.56192;13.3147
100;50;117;0.208608;4.14496;21.361;4.36589;15.7216
100;50;168;0.20016;6.43347;27.5822;6.87776;20.5612
100;50;119;0.195168;4.45763;22.6398;4.50323;16.6519
100;50;11;0.211328;0.355168;2.35603;0.36064;1.95536
100;50;111;0.24288;3.89373;19.8807;4.10365;14.7998
100;50;8;0.192512;0.26832;1.70173;0.299456;1.48256
100;50;15;0.188;0.508224;3.25597;0.517952;2.73232
100;50;154;0.24752;5.5871;25.1405;5.82311;18.415
100;50;97;0.195776;3.46803;18.1105;3.56797;13.4868
100;50;20;0.21536;0.669376;4.42221;0.682912;3.50298
100;50;18;0.275264;0.612352;4.00198;0.620704;3.25216
100;50;62;0.192384;2.17101;13.3734;2.1976;9.9193
100;50;81;0.170528;2.79485;17.3772;2.8704;13.5057
100;50;65;0.168288;2.30035;13.6692;2.36026;10.6407
100;50;32;0.16416;1.1303;7.18189;1.14691;5.80733
100;50;97;0.162592;3.69674;18.0226;3.60918;13.7193
100;50;21;0.238304;0.755168;4.61763;0.751424;3.84931
100;50;60;0.272544;2.31286;13.1115;2.24688;10.2524
100;50;85;0.161344;3.14042;17.4275;3.12474;12.9649
100;50;10;0.162272;0.328288;2.09222;0.440608;1.83424
100;50;121;0.158976;4.41514;21.1227;4.56976;15.674
