gen#;sumfit;avgfit;minfit;maxfit
1;8409;168.18;135.291;187.375
2;10991;219.821;69.3438;466.894
3;14280.9;285.618;40.284;1063.32
4;12881.2;257.625;20.0003;1304.14
5;14608;292.161;20.0003;1216.48
6;13218.6;264.372;20.0003;821.74
7;10934.1;218.683;20.0003;734.612
8;11229.9;224.598;20.0003;987.679
9;9929.08;198.582;20.0003;857.237
10;9759.1;195.182;5.05447;1214.34
11;7622.58;152.452;5.05447;521.74
12;8001.81;160.036;5.05447;546.566
13;8060.56;161.211;5.05447;747.346
14;7168.51;143.37;5.05447;792.444
15;7395.27;147.905;5.05447;899.319
16;7568.72;151.374;5.05447;988.562
17;4298.98;85.9796;5.05447;407.315
18;3939.08;78.7816;5.05447;313.794
19;3471.26;69.4253;3.62381;486.01
20;3888.78;77.7756;3.62381;315.769
21;4374.81;87.4962;3.62381;375.05
22;3834.15;76.6829;3.62381;375.05
23;2910.67;58.2134;3.62381;247.164
24;3113.01;62.2602;1.89727;566.763
25;1583.53;31.6706;1.89727;130.266
26;1164.9;23.2979;1.89727;96.0768
27;1218.87;24.3774;1.89727;92.34
28;1554.09;31.0819;1.89727;185.081
29;1300.95;26.019;1.89727;123.741
30;1130.43;22.6087;1.74317;102.109
31;965.109;19.3022;1.74317;55.425
32;903.779;18.0756;1.74317;80.4609
33;825.545;16.5109;1.74317;65.711
34;743.984;14.8797;1.53938;65.711
35;548.482;10.9696;1.53938;35.9548
36;571.206;11.4241;1.3584;37.6176
37;492.683;9.85366;1.3584;36.3387
38;479.28;9.5856;1.3584;58.9917
39;430.132;8.60264;1.25094;42.0081
40;429.412;8.58823;1.25094;37.0686
41;309.238;6.18476;1.25094;34.776
42;373.126;7.46251;1.25094;34.776
43;347.294;6.94588;1.2263;34.776
44;260.168;5.20337;1.20566;16.7593
45;193.791;3.87582;1.20566;11.8544
46;190.264;3.80528;1.20566;11.2944
47;183.679;3.67357;1.09669;11.1873
48;185.748;3.71495;1.01845;14.3788
49;155.669;3.11339;1.01845;8.52714
50;149.614;2.99227;0.792468;8.43353
51;138.326;2.76653;0.792468;9.77391
52;114.561;2.29122;0.792468;7.29329
53;94.495;1.8899;0.792468;4.38062
54;81.101;1.62202;0.792468;3.30101
55;83.7141;1.67428;0.792468;3.91879
56;83.8246;1.67649;0.792468;3.25491
57;80.5848;1.6117;0.792468;3.8482
58;78.5243;1.57049;0.792468;3.09572
59;74.994;1.49988;0.792468;3.09572
60;67.2285;1.34457;0.792468;2.35272
61;65.9346;1.31869;0.535338;2.88992
62;65.9761;1.31952;0.535338;2.88992
63;68.1625;1.36325;0.502581;3.981
64;63.4244;1.26849;0.502581;3.89631
65;63.0988;1.26198;0.502581;2.64994
66;63.6447;1.27289;0.479362;2.60633
67;61.5624;1.23125;0.479362;1.89897
68;61.9841;1.23968;0.479362;2.12833
69;62.015;1.2403;0.479362;1.84777
70;58.3501;1.167;0.479362;1.63965
71;58.1255;1.16251;0.479362;1.5853
72;58.9449;1.1789;0.479362;1.65191
73;60.7619;1.21524;0.248404;1.90095
74;58.4327;1.16865;0.165438;2.60994
75;56.5727;1.13145;0.165438;2.4968
76;56.4501;1.129;0.165438;2.28237
77;53.6489;1.07298;0.165438;1.65124
78;50.1932;1.00386;0.165438;1.6228
79;51.366;1.02732;0.165438;1.6228
80;49.6832;0.993664;0.165438;1.3807
81;47.838;0.95676;0.165438;1.30176
82;45.0647;0.901294;0.165438;1.39766
83;43.6866;0.873732;0.122659;1.39766
84;44.2198;0.884397;0.122659;1.43366
85;39.2381;0.784763;0.122659;1.37556
86;39.0599;0.781198;0.0738658;1.16649
87;35.8762;0.717525;0.0738658;1.13145
88;34.8774;0.697548;0.0594873;1.20243
89;31.5165;0.63033;0.0594873;1.10768
90;32.5846;0.651693;0.0594873;1.12768
91;32.8196;0.656392;0.0594873;1.10625
92;34.8719;0.697438;0.0594873;1.23208
93;34.8938;0.697877;0.0594873;1.29956
94;39.032;0.78064;0.0594873;1.29956
95;36.2253;0.724505;0.0594873;1.20343
96;36.8498;0.736996;0.0594873;1.25485
97;37.1927;0.743855;0.0594873;1.13624
98;38.097;0.761939;0.0594873;1.15532
99;34.2927;0.685853;0.0594873;1.13754
100;31.6139;0.632278;0.0594873;1.131
101;29.5178;0.590356;0.00920165;1.18278
102;30.5638;0.611276;0.00920165;1.15154
103;25.9109;0.518217;0.00920165;1.09183
104;27.9264;0.558527;0.00920165;1.08092
105;21.9748;0.439496;0.00920165;1.09852
106;21.2687;0.425373;0.00920165;1.17875
107;18.0235;0.36047;0.00920165;0.991151
108;13.6289;0.272578;0.00920165;0.805818
109;10.9561;0.219121;0.00920165;0.811598
110;9.93586;0.198717;0.00920165;0.811598
111;8.33463;0.166693;0.00758651;0.811598
112;9.52389;0.190478;0.00323727;0.781836
113;9.17516;0.183503;0.00323727;0.601003
114;7.97393;0.159479;0.00323727;0.553403
115;8.19292;0.163858;0.00323727;0.683077
116;6.49201;0.12984;0.00318075;0.422962
117;6.84269;0.136854;0.00318075;0.433166
118;5.39155;0.107831;0.00318075;0.376179
119;6.77508;0.135502;0.00318075;0.634507
120;6.13372;0.122674;0.00318075;0.418051
121;4.04442;0.0808884;0.00318075;0.288746
122;3.52032;0.0704064;0.00318075;0.432378
123;2.94966;0.0589932;0.00152792;0.24839
124;2.7162;0.0543239;0.00152792;0.210166
125;2.60827;0.0521653;0.00152792;0.164707
126;2.15031;0.0430063;0.00152792;0.247235
127;2.46551;0.0493103;0.00152792;0.247235
128;1.71583;0.0343166;0.00152792;0.110184
129;1.56334;0.0312669;0.00152792;0.0963049
130;1.40471;0.0280943;0.00152792;0.110184
131;1.30906;0.0261811;0.00152792;0.119451
132;1.37634;0.0275269;0.000865236;0.0917936
133;1.23914;0.0247827;0.000865236;0.0982821
134;1.07573;0.0215145;0.000865236;0.0915635
135;1.35126;0.0270252;0.000865236;0.103082
136;1.30203;0.0260406;0.000821846;0.124116
137;1.20019;0.0240038;0.000821846;0.08739
138;1.34011;0.0268022;0.000821846;0.0925856
139;1.28133;0.0256267;0.000821846;0.095554
140;1.33545;0.026709;0.000674377;0.105641
141;0.691233;0.0138247;0.000674377;0.0442168
142;0.690146;0.0138029;0.000674377;0.0441995
143;0.895658;0.0179132;0.000674377;0.099104
144;0.920687;0.0184137;0.000344753;0.201774
145;0.632934;0.0126587;0.000344753;0.0552465
146;0.544227;0.0108845;0.000344753;0.0396021
147;0.537997;0.0107599;0;0.0419803
1;8382.46;167.649;143.584;196.594
2;11277.5;225.551;74.9413;467.685
3;11717.6;234.351;39.8253;1027.31
4;11705.5;234.109;31.0519;1207.28
5;10587.5;211.75;31.0519;685.807
6;11375.4;227.509;30.1026;1286
7;8708.96;174.179;30.1026;699.755
8;8760.23;175.205;30.1026;549.462
9;9467.7;189.354;28.0874;763.739
10;10381.1;207.622;26.6151;763.739
11;11913.1;238.263;19.4199;1857.89
12;7670.79;153.416;19.4199;382.826
13;8822.56;176.451;17.177;757.369
14;5506.08;110.122;17.177;565.577
15;4091.23;81.8247;17.177;435.08
16;5136.13;102.723;5.91589;515.356
17;5480.7;109.614;3.99871;371.841
18;5194.64;103.893;3.99871;469.436
19;5614.62;112.292;3.99871;498.247
20;5582.73;111.655;3.99871;334
21;5348.09;106.962;3.99871;386.466
22;4595.48;91.9096;3.99871;465.904
23;3515.74;70.3148;3.99871;297.545
24;1883.77;37.6754;3.99871;167.911
25;1372.67;27.4533;3.99871;88.4056
26;1603.57;32.0715;3.99871;88.4056
27;1662.59;33.2517;3.28457;173.651
28;1934.37;38.6873;3.11338;300.626
29;1728.07;34.5614;0;230.863
1;8161.87;163.237;136.754;187.355
2;11095.3;221.907;66.5976;474.261
3;11352.6;227.052;21.5639;512.096
4;11570.1;231.401;21.5639;1018.41
5;11726.8;234.537;21.5639;853.79
6;14647.5;292.949;17.492;1665.54
7;13585.6;271.712;15.82;1102.87
8;13022;260.439;15.82;1674.82
