dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
20;50;14;0.108736;0.431168;0.885472;0.45472;0.805632
20;50;57;0.0736;1.86723;3.87549;2.03437;3.39894
20;50;44;0.09744;1.62173;3.1799;1.62067;2.76432
20;50;28;0.150656;0.96576;2.01347;1.02278;1.72842
20;50;9;0.092096;0.355488;0.689952;0.391616;0.625728
20;50;127;0.112192;4.48538;8.30339;4.81731;6.94528
20;50;101;0.090144;3.42272;7.21946;3.75635;5.9496
20;50;110;0.080256;3.67894;7.32666;4.0481;6.11587
20;50;23;0.082016;0.7288;1.57232;0.80032;1.37498
20;50;12;0.081632;0.364064;0.778144;0.401664;0.707264
20;50;197;0.077376;6.43037;11.1549;7.0495;9.32832
20;50;57;0.08368;1.89235;3.95597;2.19357;3.49536
20;50;17;0.082464;0.526912;1.15315;0.583296;1.00179
20;50;74;0.080864;2.50538;5.32099;2.7385;4.45795
20;50;156;0.074848;5.2319;9.83162;5.76899;8.06797
20;50;48;0.075776;1.51814;3.29741;1.68317;2.75606
20;50;155;0.0736;5.14061;9.91568;5.60925;8.21763
20;50;141;0.080736;4.6456;8.65261;5.24352;7.09517
20;50;171;0.080736;5.79814;10.1332;6.52285;8.46474
20;50;172;0.089216;6.05101;12.6722;7.0471;9.90048
20;50;118;0.085696;3.98054;7.72013;4.40195;6.36941
20;50;80;0.08368;2.82246;5.84272;3.16483;4.92602
20;50;137;0.088096;4.40131;8.31936;4.91959;6.77878
20;50;42;0.07568;1.33626;2.74064;1.43702;2.41728
20;50;24;0.073824;0.728448;1.55744;0.805184;1.36848
20;50;165;0.21776;5.32582;9.69546;5.99324;8.25184
20;50;22;0.111392;0.743296;1.65514;0.83072;1.42864
20;50;198;0.083168;6.52589;11.6976;7.45277;9.72698
20;50;37;0.106464;1.17955;2.53728;1.30154;2.19578
20;50;103;0.229792;3.42573;7.028;3.67888;5.59635
20;50;112;0.110688;3.89146;7.69078;4.1607;6.5168
20;50;27;0.08784;0.841056;1.83165;0.936576;1.56538
20;50;56;0.081152;1.8537;3.86477;2.08128;3.50765
20;50;187;0.190112;6.31158;11.3984;6.81321;9.41552
20;50;10;0.09408;0.294208;0.633216;0.3264;0.585472
20;50;115;0.23104;3.89965;7.98531;4.3551;6.52691
20;50;13;0.109056;0.429792;0.895392;0.575936;0.807968
20;50;46;0.0784;1.49427;3.27885;1.6247;2.69021
20;50;17;0.07824;0.521088;1.11395;0.57904;0.9992
20;50;19;0.081248;0.591936;1.26026;0.651392;1.2823
20;50;156;0.105632;5.30467;9.38736;5.65491;7.75734
20;50;66;0.200832;2.15846;4.84282;2.51309;3.9121
20;50;53;0.10544;1.70131;3.71475;2.06426;3.12227
20;50;3;0.084192;0.067808;0.137312;0.072736;0.177408
20;50;168;0.083648;5.62489;10.0656;6.2193;8.44419
20;50;37;0.109312;1.21328;2.64054;1.35971;2.22253
20;50;5;0.091072;0.127136;0.279136;0.140096;0.283904
20;50;28;0.101344;0.87856;1.88429;0.97824;1.6592
20;50;103;0.078816;3.32454;6.94493;3.71296;6.02803
20;50;32;0.079392;1.00989;2.22941;1.13274;1.89488
