dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
2;50;100;0.070848;3.13258;3.38486;3.44742;3.09626
2;50;263;0.035872;9.09011;9.63097;10.5005;9.06883
2;50;15;0.051648;0.575072;0.623584;0.545536;0.56544
2;50;5;0.064192;0.132416;0.140832;0.1472;0.16272
2;50;23;0.038016;0.70656;0.76688;0.79632;0.728576
2;50;52;0.036768;1.63834;1.75763;1.81795;1.66806
2;50;295;0.037216;9.67968;10.5064;10.6309;9.51853
2;50;174;0.034688;5.55123;5.96813;6.1447;5.51763
2;50;94;0.039584;2.93037;3.29075;3.26742;2.94182
2;50;48;0.03632;1.464;1.57638;1.67498;1.47965
2;50;133;0.035648;4.18746;4.57616;4.69363;4.27162
2;50;84;0.040448;2.68074;2.89539;3.16058;2.69853
2;50;251;0.040832;8.19056;8.66717;8.81936;7.90551
2;50;132;0.04048;4.17466;4.68531;4.71552;4.20589
2;50;143;0.03712;4.72038;5.07126;5.21302;4.6377
2;50;105;0.068192;4.96022;4.24051;5.10118;3.92269
2;50;86;0.038336;3.21539;3.38771;3.75821;3.04899
2;50;122;0.039616;4.26445;4.90627;4.56288;4.21274
2;50;108;0.038272;3.89024;3.92342;4.05837;3.77648
2;50;34;0.037056;1.09632;1.24461;1.22778;1.12794
2;50;122;0.03936;4.44115;4.64678;4.92394;4.18003
2;50;14;0.03776;0.444384;0.475616;0.588064;0.458816
2;50;50;0.037312;1.78698;1.93475;1.85149;1.63754
2;50;290;0.03952;10.133;10.8704;11.1181;9.81549
2;50;230;0.039616;7.96502;8.48512;8.74454;7.97008
2;50;112;0.084608;3.82957;4.09066;4.25142;3.87584
2;50;29;0.040032;0.928992;1.00851;1.03571;0.957248
2;50;119;0.07024;3.98003;4.5473;4.56493;3.99302
2;50;183;0.068672;6.2799;6.6992;6.87453;6.20176
2;50;17;0.038976;0.563584;0.603808;0.717632;0.563296
2;50;81;0.040928;2.84397;3.03248;2.98995;2.67494
2;50;384;0.04368;13.2959;14.393;14.7113;12.893
2;50;99;0.073376;3.61395;3.61075;3.65475;3.27686
2;50;38;0.037312;1.2231;1.37475;1.40448;1.26272
2;50;90;0.054816;3.11741;3.30861;3.42541;3.12256
2;50;3;0.049312;0.067104;0.071424;0.073888;0.1064
2;50;127;0.068384;4.33472;4.76182;4.92656;4.29072
2;50;25;0.053056;0.890528;0.889824;0.9768;0.834592
2;50;113;0.042784;3.79581;4.19818;4.30237;3.83002
2;50;52;0.042592;1.74506;1.86122;1.89286;1.70938
2;50;87;0.047232;2.99536;3.27149;3.25389;2.87882
2;50;45;0.090208;1.48531;1.79037;1.68726;1.51072
2;50;45;0.042304;1.48637;1.64813;1.63536;1.55866
2;50;59;0.0752;2.12662;2.1257;2.33373;2.00838
2;50;49;0.071776;1.63059;1.87258;1.88362;1.71651
2;50;34;0.056032;1.11114;1.24189;1.30474;1.17235
2;50;100;0.070176;3.4695;3.82442;3.78173;3.37754
2;50;12;0.166912;0.413568;0.39824;0.430176;0.418656
2;50;75;0.046528;2.79536;2.71968;2.85206;2.74477
2;50;31;0.044864;1.01725;1.14576;1.11389;1.04163
