dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
10;50;265;0.90288;64.8562;28.5484;12.6559;86.4608
10;50;42;0.041376;10.0279;4.4081;1.952;13.5563
10;50;175;0.041312;42.7486;18.805;8.31827;56.3162
10;50;6;0.047136;1.23581;0.541504;0.236992;1.94202
10;50;250;0.096256;61.876;26.8989;12.2576;82.2486
10;50;625;0.041248;153.483;67.2232;29.806;202.553
10;50;66;0.045472;16.0349;7.13402;3.12765;21.5404
10;50;116;0.04368;28.4475;12.4146;5.54371;38.0154
10;50;331;0.045984;81.8886;35.7129;15.8715;107.572
10;50;701;0.039488;172.933;75.4063;33.6889;226.822
10;50;79;0.0504;19.056;8.38326;3.68086;25.3545
10;50;195;0.046016;47.764;20.8727;9.22915;62.9474
10;50;233;0.04336;56.9608;24.987;11.0352;75.009
10;50;645;0.045856;159.204;69.5543;30.898;210.105
10;50;341;0.042272;84.0976;36.79;16.3556;111.023
10;50;252;0.041792;61.138;26.9823;11.9772;80.9081
10;50;71;0.047488;17.4102;7.54867;3.4048;23.1285
10;50;757;0.046656;187.003;81.4737;36.086;245.459
10;50;337;0.042912;82.7808;36.2859;16.1094;109.587
10;50;446;0.09872;109.947;48.1586;21.307;145.288
10;50;290;0.040992;70.7521;31.0316;13.7247;92.9738
10;50;258;0.048032;62.8292;27.5536;12.1346;83.215
10;50;30;0.040576;7.29085;3.11853;1.37021;9.68685
10;50;486;0.041888;119.122;52.1297;23.1248;157.883
10;50;434;0.048672;106.87;46.8354;20.6992;140.972
10;50;318;0.053024;78.0024;34.1065;15.0933;102.978
10;50;443;0.054976;109.264;47.5318;21.1887;143.204
10;50;119;0.083776;29.0251;12.8296;5.70681;39.2968
10;50;22;0.042976;5.32368;2.31558;1.01904;7.14714
10;50;43;0.046912;10.6272;4.56726;2.01517;14.2347
10;50;393;0.062688;96.5118;42.0532;18.628;126.564
10;50;38;0.06016;9.23168;4.00211;1.76282;12.4001
10;50;16;0.040032;3.90038;1.65965;0.738976;5.35485
10;50;352;0.051008;86.3108;37.7489;16.7683;113.31
10;50;12;0.04992;2.6697;1.17878;0.517152;3.84058
10;50;306;0.056544;75.1509;32.8063;14.5246;100.007
10;50;204;0.058016;49.689;21.8445;9.62364;65.959
10;50;1232;0.059552;309.265;133.996;59.9573;406.269
10;50;32;0.08736;7.74918;3.38285;1.51117;10.6185
10;50;41;0.050688;9.87366;4.31005;1.90944;13.3242
10;50;262;0.074304;64.0508;28.0501;12.5112;84.1604
10;50;90;0.056608;22.1835;9.55674;4.1927;28.9088
10;50;36;0.042048;8.8185;3.78675;1.68742;12.0351
10;50;13;0.04368;2.92915;1.28854;0.567456;4.25654
10;50;474;0.071456;116.265;50.8352;22.5182;153.524
10;50;239;0.048864;58.0527;25.4753;11.2268;76.6839
10;50;27;0.083008;6.42525;2.81088;1.35722;8.98547
10;50;253;0.045408;62.4102;27.245;12.0961;81.8785
10;50;649;0.0576;160.782;69.8747;31.177;211.691
10;50;1420;0.06768;351.463;153.431;68.125;462.069
