dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
50;50;180;0.122784;6.22941;17.3572;6.9521;13.3462
50;50;108;0.126208;3.72317;11.7135;3.99174;9.22893
50;50;55;0.11984;1.81603;7.08397;1.96403;5.56234
50;50;128;0.119168;4.5855;14.1607;4.76259;10.874
50;50;153;0.130368;5.44487;17.0311;5.80807;13.095
50;50;144;0.124;4.85472;15.2152;5.39174;11.6599
50;50;154;0.124416;5.38359;15.9815;5.68237;12.4204
50;50;175;0.12256;5.95491;17.5868;6.37635;13.5487
50;50;203;0.118272;8.30186;21.7442;8.06093;16.7513
50;50;81;0.152512;2.98429;11.706;3.38854;8.84579
50;50;67;0.1352;2.3129;8.37869;2.47539;6.69549
50;50;106;0.12512;3.63814;12.6337;3.98669;9.84342
50;50;172;0.122112;5.76896;17.6844;6.2488;13.5622
50;50;166;0.125824;5.54678;16.4455;5.98275;12.8752
50;50;166;0.117664;5.61363;15.866;6.06835;12.2578
50;50;9;0.12032;0.272864;1.08499;0.29264;0.938048
50;50;52;0.124416;1.72266;6.72496;1.85786;5.33347
50;50;69;0.125824;2.34778;8.63783;2.56589;6.90317
50;50;78;0.121536;2.71542;9.66611;2.82118;7.59587
50;50;40;0.120064;1.34157;5.21043;1.44909;4.28912
50;50;32;0.119584;1.06739;4.19706;1.13446;3.46288
50;50;60;0.124384;2.06701;7.78464;2.2239;6.26518
50;50;186;0.12512;6.37238;19.1974;6.92102;14.5631
50;50;184;0.126208;6.43677;18.1938;6.90269;14.1192
50;50;10;0.127936;0.307936;1.17005;0.328992;1.0423
50;50;13;0.133472;0.465792;1.64378;0.467104;1.41248
50;50;189;0.236896;6.23539;18.1772;7.01133;14.3977
50;50;112;0.138848;4.03251;12.9136;4.11478;9.98317
50;50;105;0.182432;3.45891;12.1252;3.74451;9.27933
50;50;184;0.134464;6.4623;18.0973;6.74995;14.0886
50;50;64;0.15376;2.2752;8.78861;2.55974;6.96944
50;50;36;0.1488;1.18419;4.81206;1.27574;3.83069
50;50;98;0.163712;3.47543;11.9571;3.44138;9.33988
50;50;21;0.17696;0.781632;2.58954;0.816992;2.38154
50;50;14;0.22496;0.457152;1.80262;0.589184;1.64086
50;50;20;0.180352;0.757984;2.73469;0.771264;2.31568
50;50;89;0.136;3.06448;10.0902;3.20362;7.89981
50;50;95;0.155776;3.28506;11.2116;3.54995;8.64416
50;50;5;0.155168;0.168544;0.575392;0.244832;0.571776
50;50;31;0.191488;1.0399;4.04045;1.06362;3.17174
50;50;26;0.25488;0.928544;3.37757;1.0561;2.88595
50;50;169;0.116896;5.75229;15.9913;6.10038;12.3576
50;50;195;0.144608;6.55805;19.3953;7.1008;14.92
50;50;156;0.12976;5.26937;16.5161;5.85821;12.5585
50;50;19;0.121312;0.616576;2.44522;0.652992;1.98096
50;50;66;0.114688;2.3935;8.37357;2.39882;6.55347
50;50;166;0.19744;5.82307;18.0329;6.24634;13.9164
50;50;95;0.162656;3.17434;11.4287;3.3976;8.84653
50;50;122;0.174624;4.22173;12.4733;4.48659;9.66848
50;50;158;0.18752;5.46067;15.4042;5.85725;11.8557
