dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
5;50;413;0.957792;103.932;30.8889;20.4344;134.693
5;50;219;0.043264;54.0267;16.1598;10.8217;70.2084
5;50;53;0.038496;13.0576;3.95779;2.71613;17.3836
5;50;77;0.045568;19.5983;5.87062;3.7535;24.9187
5;50;54;0.038688;12.8073;3.94214;2.61299;16.9376
5;50;424;0.040384;104.617;31.6305;20.2387;135.958
5;50;36;0.041824;8.64416;2.65203;1.67133;11.3904
5;50;73;0.03952;17.7551;5.32253;3.45213;23.758
5;50;199;0.04128;49.2956;14.7663;9.56016;64.2938
5;50;551;0.04544;136.018;40.9343;26.4367;175.412
5;50;333;0.04512;81.5347;24.5362;15.9707;106.115
5;50;209;0.039904;51.0747;15.4396;9.90557;66.4222
5;50;209;0.03872;51.1689;15.4629;10.0838;66.663
5;50;65;0.046016;15.8645;4.71162;3.08941;20.9836
5;50;22;0.03888;5.33533;1.56842;1.01174;7.08365
5;50;21;0.083264;4.94944;1.47683;1.02243;6.75114
5;50;110;0.039936;26.6091;7.97072;5.25507;35.2208
5;50;146;0.043296;35.6688;10.7441;6.97721;47.0721
5;50;530;0.045024;132.813;39.6397;26.1234;171.802
5;50;81;0.045312;19.8203;6.04582;3.90038;25.7926
5;50;56;0.041216;13.937;4.12467;2.67469;18.2219
5;50;3;0.057504;0.49344;0.150624;0.096096;0.967488
5;50;253;0.044832;62.4732;18.7151;12.0564;82.3557
5;50;41;0.039552;10.2184;3.04448;2.12726;13.1041
5;50;357;0.045312;88.5467;26.4578;17.2784;114.202
5;50;45;0.045728;11.1713;3.31194;2.12797;14.5329
5;50;59;0.0624;14.8153;4.45293;2.84403;19.3431
5;50;371;0.06992;91.6948;27.3401;17.7655;118.85
5;50;281;0.046912;69.1652;20.877;13.4702;90.3843
5;50;25;0.05168;5.90726;1.81971;1.17357;8.25008
5;50;191;0.061792;47.5054;14.0793;9.09181;61.8251
5;50;493;0.074144;124.927;37.1481;24.1501;159.269
5;50;110;0.091456;27.0692;8.13251;5.37885;35.5531
5;50;290;0.054208;72.3228;21.6114;14.0498;94.7282
5;50;88;0.051712;21.53;6.53363;4.16627;28.2774
5;50;156;0.062624;39.5765;11.5812;7.65443;50.7695
5;50;23;0.04464;5.34925;1.63498;1.0535;7.30909
5;50;175;0.067392;43.2623;13.0642;8.516;56.0018
5;50;156;0.072416;39.5375;11.7344;7.61207;50.958
5;50;49;0.0448;12.6257;3.72998;2.47578;15.9976
5;50;95;0.090144;23.4457;7.09603;4.58797;30.8597
5;50;264;0.047488;66.5445;19.7983;13.0378;87.2777
5;50;18;0.047072;4.2391;1.27011;0.9344;6.12557
5;50;229;0.047552;57.239;17.2603;11.0739;74.469
5;50;45;0.045952;10.8632;3.22765;2.10202;14.2973
5;50;55;0.068096;13.5669;4.30794;2.78531;18.5765
5;50;42;0.086688;10.2215;3.05731;1.98602;13.8058
5;50;22;0.053632;5.57251;1.64582;1.11094;7.70339
5;50;56;0.058624;13.5729;4.05069;2.6401;17.8274
5;50;46;0.066432;11.275;3.34365;2.15501;15.1393
